,latitude,longitude,remoteness,Fall,Spring,Summer,Winter,is_weekend,is_weekday
72,0.5403438042706629,0.5780389492607805,0.367262058,1,0,0,0,0,1
73,0.49574296427501297,0.6954320119448352,0.255846647,1,0,0,0,0,1
74,0.3312961759394948,0.6711482165351103,0.28268576,0,0,1,0,0,1
75,0.26434808575399915,0.8401449117975529,0.130639424,0,0,1,0,0,1
76,0.3296588646098729,0.7568960235515323,0.203161515,0,1,0,0,0,1
77,0.2941823924115241,0.7564860912183154,0.204736298,0,1,0,0,0,1
78,0.44604161875991855,0.896379070576552,0.076024663,0,1,0,0,1,0
79,0.3684463666386919,0.6932134950091924,0.26083623,0,0,0,1,0,1
80,0.30008192005000855,0.5482422585400089,0.40223466,0,1,0,0,1,0
81,0.23785306050034105,0.8332752334474479,0.13776582,0,0,1,0,0,1
82,0.2767813304652311,0.8059700423648222,0.160596367,0,1,0,0,0,1
83,0.44837753614116405,0.9245853046797636,0.051717924,0,0,1,0,0,1
84,0.3597759792374209,0.7380245202280935,0.219527077,0,1,0,0,1,0
85,0.5819194236486421,0.4802425733676685,0.463820571,1,0,0,0,0,1
86,0.2557742947989655,0.7496459618131945,0.212420337,0,0,1,0,0,1
87,0.33651308869123586,0.6345102930881219,0.317297675,0,0,1,0,0,1
88,0.313697419138694,0.5519714838438035,0.398095089,0,0,1,0,0,1
89,0.3006184362861586,0.6926433187272679,0.263525092,0,0,0,1,0,1
90,0.3162576653733117,0.8390736873154515,0.129728399,0,1,0,0,1,0
91,0.2561295181984573,0.8038106673516887,0.163316571,1,0,0,0,0,1
92,0.5511191525287443,0.6461890873098206,0.301474802,0,1,0,0,0,1
93,0.3198949766637862,0.8594850974971253,0.111621392,0,1,0,0,1,0
94,0.33332949687873104,0.6202399781558474,0.331070469,0,0,1,0,0,1
95,0.2741541420125524,0.7022182401023498,0.255538738,0,0,1,0,0,1
96,0.32302759843657436,0.7855339579113696,0.177367687,0,1,0,0,0,1
97,0.3058718673880141,0.702425809304329,0.254208821,0,0,1,0,1,0
98,0.23962644206652117,0.8366353476937396,0.134716493,0,1,0,0,0,1
99,0.3067160113023518,0.7047052662749618,0.252056154,0,1,0,0,0,1
100,0.21871972185860722,0.8374879139950374,0.134826431,0,1,0,0,0,1
101,0.3016675893731461,0.6687017524580566,0.285983782,0,0,0,1,0,1
102,0.3183859193816825,0.6974229060151673,0.258452923,0,0,0,1,0,1
103,0.2953998795353254,0.6780680458441152,0.277379385,0,0,0,1,0,1
104,0.2798816164063711,0.7994959547785194,0.16629118,0,1,0,0,0,1
105,0.27031807888517956,0.7610187348836862,0.201472006,0,0,0,1,0,1
106,0.3076667473888033,0.7839206717749031,0.179340325,1,0,0,0,0,1
107,0.5888945287381376,0.4687249041467232,0.475402758,0,1,0,0,0,1
108,0.30820974919060595,0.5310053518997,0.418991828,0,0,1,0,1,0
109,0.31612064913751414,0.8608361944204633,0.110561558,0,1,0,0,0,1
110,0.30049508272218217,0.7757263661775676,0.187005889,0,1,0,0,0,1
111,0.33601540657532303,0.828457732335526,0.138496957,0,1,0,0,0,1
112,0.22770191847784516,0.672287847025453,0.285422306,0,0,0,1,0,1
113,0.4866734072782555,0.9203995134715056,0.05454647,0,1,0,0,0,1
114,0.3976671811430583,0.8368839361674183,0.129245474,0,0,0,1,0,1
115,0.2671862792098062,0.7547247895417519,0.207335651,0,0,1,0,0,1
116,0.3136680585167374,0.8639345206612975,0.107927792,0,1,0,0,1,0
117,0.400863408397091,0.8402830023625817,0.126154963,0,0,0,1,1,0
118,0.3924749039105139,0.879166169294532,0.092252073,0,0,0,1,1,0
119,0.32070482091234176,0.7553266010485503,0.204887281,1,0,0,0,0,1
120,0.30874808735121706,0.5625937879351257,0.387828174,0,0,1,0,1,0
121,0.27871325938997704,0.7020831333187717,0.255495692,0,0,0,1,0,1
122,0.3699541107180442,0.8729279249175151,0.098311246,0,0,0,1,0,1
123,0.27747887698987705,0.8344576730972134,0.135181171,0,0,0,1,1,0
124,0.4359122041848831,0.4457949940536512,0.501108479,0,0,1,0,0,1
125,0.28497375962920746,0.821201891601892,0.146685776,0,0,0,1,0,1
126,0.38301510744930656,0.8168951277551044,0.147405361,1,0,0,0,1,0
127,0.30831855319624035,0.8107965706493461,0.155152279,0,1,0,0,0,1
128,0.2169201114701459,0.8335482552676988,0.138393032,0,1,0,0,0,1
129,0.4896849871467026,0.5633697937825672,0.382382047,0,1,0,0,0,1
130,0.5639415233496414,0.4891892837711871,0.454988353,0,0,1,0,0,1
131,0.5162543924469134,0.6519594566408402,0.296466158,0,1,0,0,0,1
132,0.2930300122711741,0.8194630752080532,0.147946016,0,0,0,1,0,1
133,0.48398354583768555,0.6785424739153079,0.271886444,0,1,0,0,0,1
134,0.29855238040655296,0.6554399331884915,0.298638661,0,0,0,1,0,1
135,0.27576936769512617,0.8171005461830603,0.150680446,0,0,1,0,1,0
136,0.27555805146940526,0.6686795235470339,0.28694359,1,0,0,0,0,1
137,0.33935136044203484,0.857131342482694,0.113061085,0,1,0,0,1,0
138,0.30906431299393866,0.777087102115206,0.185476968,0,0,0,1,0,1
139,0.21195581770545724,0.8427564730319088,0.13045551,0,1,0,0,1,0
140,0.517880971099048,0.9138928998789969,0.05961141,0,0,1,0,0,1
141,0.2857874422897402,0.8150136649828283,0.152176005,0,1,0,0,0,1
142,0.3038818500386268,0.8602564693959642,0.111486392,1,0,0,0,0,1
143,0.305379195368632,0.8088290514394475,0.157013721,1,0,0,0,0,1
144,0.2836703110636539,0.8274644090430164,0.14116067,0,0,0,1,0,1
145,0.46774129322500124,0.8767171085011284,0.092648304,0,1,0,0,0,1
146,0.2661051236320985,0.7496052119524461,0.212060173,1,0,0,0,0,1
147,0.3325900006803836,0.8582504109795858,0.112292244,1,0,0,0,0,1
148,0.3448686127826439,0.5890561119119051,0.36082993,0,0,0,1,0,1
149,0.3870648288013451,0.742652450715374,0.214503709,0,1,0,0,0,1
150,0.3678990846454204,0.8063692439976652,0.157241875,0,1,0,0,1,0
151,0.24273671061912627,0.8054223938936355,0.162400729,0,0,1,0,0,1
152,0.5200014136160785,0.7635047909361491,0.192648714,0,1,0,0,0,1
153,0.17706091405175095,0.850531175385717,0.125151031,0,0,1,0,0,1
154,0.48340035893556077,0.8767604147568556,0.092313839,0,1,0,0,1,0
155,0.2662470325219388,0.6903291192786497,0.266942918,0,0,0,1,0,1
156,0.31785096845815797,0.6177063517122257,0.334009691,0,1,0,0,0,1
157,0.5552522582428772,0.4974532681077988,0.446785415,0,0,1,0,0,1
158,0.35335187515331135,0.8472143614773394,0.121359834,0,0,0,1,1,0
159,0.5200039398039916,0.419173148903784,0.526836074,0,0,1,0,0,1
160,0.35108327795920025,0.7063430560696448,0.249098693,0,0,0,1,1,0
161,0.18715705325523568,0.834880064132244,0.138517147,0,0,0,1,0,1
162,0.0024940282452315388,0.984228185418647,0.019930176,0,1,0,0,1,0
163,0.2463471342349628,0.7689407137530611,0.195187967,0,0,0,1,0,1
164,0.2586228231937012,0.7495364822699161,0.212410022,0,1,0,0,0,1
165,0.3609472723160104,0.8536776465470951,0.115441428,0,0,0,1,0,1
166,0.2518247235071083,0.6894365861736758,0.268336079,0,0,1,0,1,0
167,0.6045710575594245,0.6872448049148262,0.262185325,0,1,0,0,0,1
168,0.31731716025003975,0.8067583557590869,0.158463558,0,1,0,0,0,1
169,0.34032706832467285,0.8273044831516903,0.139386122,0,1,0,0,0,1
170,0.06831847176944883,0.0710849511004581,0.922435683,0,1,0,0,0,1
171,0.2941843464587841,0.6668179019986272,0.288024992,0,0,1,0,0,1
172,0.49514997758022916,0.6447317004441904,0.303680272,0,1,0,0,1,0
173,0.36427729533708686,0.4577279723924188,0.490799254,0,0,0,1,0,1
174,0.31557035474442996,0.8150038668896862,0.151146535,0,0,0,1,0,1
175,0.5311010804787175,0.6485321401096229,0.29950621,0,1,0,0,0,1
176,0.24733360533013515,0.675313755181334,0.281774834,0,0,0,1,1,0
177,0.5556778197099655,0.7101314495750515,0.241285538,0,1,0,0,0,1
178,0.0056714543271254025,0.9840045021117617,0.019920329,0,0,0,1,1,0
179,0.30428851422647396,0.48884346281899704,0.461235574,1,0,0,0,0,1
180,0.3476950619896684,0.8180965442268119,0.147356896,1,0,0,0,0,1
181,0.26231781831944656,0.759484625676904,0.203175034,0,0,0,1,0,1
182,0.534829453542453,0.7652081156969786,0.190886644,0,0,1,0,0,1
183,0.2572745245164716,0.7139632936706453,0.245256902,0,1,0,0,0,1
184,0.27710038255715985,0.8361669377376147,0.133680743,0,0,0,1,0,1
185,0.31619991342139797,0.7679324018434651,0.193546347,1,0,0,0,0,1
186,0.27228661052289393,0.7092881208797792,0.24902716,0,0,1,0,0,1
187,0.30921111610372176,0.5563326112297367,0.393958248,0,0,1,0,0,1
188,0.2779146504727569,0.6978032505865582,0.259517909,0,0,0,1,0,1
189,0.37606662246131417,0.721707003032759,0.23411249,1,0,0,0,0,1
190,0.4728691802647451,0.6895726758157463,0.261743243,0,1,0,0,1,0
191,0.42077952216409864,0.5530748049396008,0.393925017,0,0,1,0,0,1
192,0.3092804394682235,0.802153278060758,0.16286387,0,0,1,0,0,1
193,0.5647727115959346,0.4992280543741914,0.444898469,0,0,1,0,0,1
194,0.2671490890886612,0.7537859635911462,0.208195237,0,0,0,1,0,1
195,0.21305591558202663,0.6659256267698839,0.292043217,0,1,0,0,0,1
196,0.2975950753702824,0.7038357088287885,0.253182798,0,0,0,1,0,1
197,0.4173965566567224,0.8478585540549755,0.119052711,0,1,0,0,0,1
198,0.2898380383925757,0.8132053753683426,0.15364551,0,0,0,1,1,0
199,0.2470842357809836,0.7706464150675307,0.193608664,0,0,0,1,0,1
200,0.30489788414830976,0.6903620519088304,0.265511614,0,1,0,0,0,1
201,0.2915449385067219,0.4837732008742195,0.466788404,0,0,1,0,0,1
202,0.33007868881569347,0.8802335823037569,0.093153866,0,0,1,0,0,1
203,0.4948873963384095,0.9199492199474718,0.054787918,0,1,0,0,0,1
204,0.4304817788371612,0.43045874957751606,0.516930826,0,1,0,0,1,0
205,0.37492910486353614,0.4490492346106092,0.499332584,0,0,0,1,0,1
206,0.33199691611685966,0.7702465113212632,0.190925906,0,1,0,0,0,1
207,0.35173887618030686,0.4594210396773224,0.489449877,0,0,1,0,0,1
208,0.5518649123264426,0.6461971114632445,0.301458187,0,1,0,0,0,1
209,0.3283287955513412,0.7003150341812389,0.255427655,1,0,0,0,0,1
210,0.3301857572170954,0.7007262490750786,0.254984205,0,0,0,1,0,1
211,0.3865624204082474,0.836379963664828,0.129986501,0,1,0,0,0,1
212,0.2966998862530358,0.8195370622156047,0.147750186,0,1,0,0,1,0
213,0.39999415919360537,0.8253794664782517,0.139394889,1,0,0,0,1,0
214,0.5464658854235785,0.4765514627926377,0.467933322,0,0,1,0,0,1
215,0.604714031848367,0.6562924994897894,0.291362207,1,0,0,0,0,1
216,0.27845097116716455,0.8199441055526832,0.148045249,0,0,0,1,0,1
217,0.2717493446121967,0.70307101101956,0.254833872,0,0,1,0,1,0
218,0.30763347201725244,0.8615102233080776,0.110257613,0,0,1,0,0,1
219,0.2629246826058045,0.7142286928460491,0.244792788,0,1,0,0,0,1
220,0.24596101582741092,0.7782859708178994,0.18672357,0,1,0,0,0,1
221,0.5988064916961506,0.688289697836561,0.261249213,0,1,0,0,1,0
222,0.359371781341818,0.8161249094286221,0.148765322,0,0,0,1,1,0
223,0.300642023631151,0.6671876278065845,0.28744882,0,0,1,0,0,1
224,0.3877820978344466,0.8169541053830728,0.147223297,0,0,0,1,0,1
225,0.28855316335647185,0.8169472384128743,0.150350075,0,1,0,0,0,1
226,0.34696691856514406,0.5874181815942352,0.362356855,0,0,1,0,0,1
227,0.3301537541391627,0.6428266962099949,0.309565442,0,0,1,0,0,1
228,0.27401941590526746,0.6737587745496845,0.282211808,0,0,1,0,1,0
229,0.2950690831946141,0.7862446672103234,0.177679154,1,0,0,0,0,1
230,0.33239082056987945,0.7664585359745517,0.194357371,0,1,0,0,0,1
231,0.30960172120578366,0.5640091623394665,0.38641165,1,0,0,0,0,1
232,0.18637410333639237,0.8406975753646295,0.133403165,0,1,0,0,0,1
233,0.270723255468181,0.8373565184827199,0.132865192,0,1,0,0,0,1
234,0.24030799997087426,0.7102005674260036,0.249422906,0,0,1,0,0,1
235,0.28932457964006075,0.7137964916816462,0.244214624,0,1,0,0,0,1
236,0.23933888687540272,0.672422160922371,0.284818959,0,0,1,0,1,0
237,0.20242457667268055,0.8369864044060388,0.135972063,0,0,0,1,1,0
238,0.29726815463166945,0.7865186920497521,0.177354159,0,0,0,1,1,0
239,0.22514167283043995,0.672796277346478,0.285049703,0,0,0,1,1,0
240,0.34726052478471037,0.8511958427944373,0.118036201,0,1,0,0,0,1
241,0.2650198567843668,0.7121230544850751,0.246667476,1,0,0,0,0,1
242,0.5586496423602213,0.7789256652557298,0.178135027,0,1,0,0,1,0
243,0.2821343156066425,0.8151863398497184,0.152154706,0,0,1,0,0,1
244,0.3801326775188224,0.8192189229878968,0.145411827,0,1,0,0,0,1
245,0.3262128735914046,0.7298308565630319,0.228115355,0,0,1,0,1,0
246,0.23178519862930524,0.8202359841334805,0.149605279,0,0,1,0,0,1
247,0.5853423742126362,0.7054594091127764,0.245325549,0,1,0,0,1,0
248,0.3531424360500208,0.8401960657756308,0.127564015,0,0,0,1,1,0
249,0.4897828558865581,0.5683949198643345,0.377458916,0,1,0,0,0,1
250,0.22454291188000453,0.8270565145438635,0.143834885,0,0,1,0,0,1
251,0.4822988333498144,0.6872625220449826,0.263730687,0,0,0,1,0,1
252,0.282125098328723,0.5562132559596318,0.395032092,0,1,0,0,0,1
253,0.3017802558664675,0.7125627951440352,0.244919887,1,0,0,0,1,0
254,0.4092919069442099,0.8601366443116762,0.108453123,0,1,0,0,0,1
255,0.2850751189555385,0.8420085214302722,0.128220465,1,0,0,0,1,0
256,0.2635054456907181,0.6498697975789947,0.30521074,0,0,0,1,0,1
257,0.3359175378354675,0.8754187559430768,0.097162564,0,1,0,0,0,1
258,0.37478157341459106,0.8254175571345552,0.140041021,0,0,0,1,0,1
259,0.47453294884228725,0.6876789756076871,0.263485515,0,1,0,0,0,1
260,0.3019405061411068,0.6923283506449931,0.263773729,1,0,0,0,0,1
261,0.49505132589045486,0.7913932649529022,0.167780348,0,1,0,0,1,0
262,0.32728334014108296,0.8004792925136025,0.163768014,0,1,0,0,0,1
263,0.26237180095471346,0.8246657424045547,0.144445336,1,0,0,0,0,1
264,0.2539248692219177,0.6477613700222906,0.307585617,0,1,0,0,0,1
265,0.3790559033288603,0.4470125480006113,0.501295185,0,1,0,0,0,1
266,0.2587441432410008,0.7682821966573365,0.195300198,0,0,0,1,0,1
267,0.6049684905719911,0.6546094333091095,0.292956475,0,1,0,0,0,1
268,0.260895716434017,0.7587850269216868,0.20386798,1,0,0,0,0,1
269,0.2638342161485143,0.7052474783822037,0.253106199,0,0,1,0,0,1
270,0.525984332467469,0.7729365969210262,0.183985231,0,1,0,0,0,1
271,0.4589651641309659,0.6233834402596916,0.324764389,0,0,1,0,0,1
272,0.45561492142823534,0.48526569341107995,0.460653391,0,0,1,0,0,1
273,0.30871139831801997,0.7711215452521482,0.190901065,0,1,0,0,1,0
274,0.3044468658475601,0.7551229881554169,0.205622483,1,0,0,0,0,1
275,0.38150871160971445,0.8079349569345192,0.155456588,0,1,0,0,0,1
276,0.2880190106503894,0.7030958818830977,0.254212764,1,0,0,0,0,1
277,0.3452150681217321,0.8381067768278619,0.129653736,0,1,0,0,0,1
278,0.322020176971736,0.6941548016268291,0.261386246,0,0,1,0,0,1
279,0.2961134600913593,0.8505905240304791,0.120254463,0,1,0,0,1,0
280,0.25818822726749935,0.7503395896955468,0.211691526,1,0,0,0,1,0
281,0.2979616133747889,0.7986762473854927,0.166378138,1,0,0,0,1,0
282,0.30116239093801234,0.7489072783093663,0.211422915,1,0,0,0,1,0
283,0.24376237501281106,0.7690037705597242,0.195233833,1,0,0,0,1,0
284,0.2747742970695203,0.7501823965299711,0.211205647,1,0,0,0,0,1
285,0.2942313267814518,0.7525351986761835,0.208345704,1,0,0,0,0,1
286,0.3477381242352048,0.7073541998032861,0.248259584,1,0,0,0,0,1
287,0.3059207690697826,0.8373123856388879,0.131637724,0,1,0,0,0,1
288,0.32543383842215556,0.8010000823378445,0.163360502,1,0,0,0,0,1
289,0.3296539384847209,0.6306653594919533,0.321193271,0,0,1,0,0,1
290,0.3281254245056592,0.7289519108573528,0.228864305,0,0,1,0,0,1
291,0.23770077654538846,0.642041603008801,0.313677279,0,1,0,0,0,1
292,0.2653757075224811,0.8066199987921644,0.160442273,0,0,1,0,0,1
293,0.5769452741103751,0.7239005889237136,0.228294172,0,1,0,0,1,0
294,0.25849513149996217,0.7603120996480297,0.202567526,0,0,0,1,0,1
295,0.3078655187994497,0.6657210803668014,0.288584536,0,0,1,0,1,0
296,0.2986971361022983,0.7905232762084825,0.173690967,1,0,0,0,0,1
297,0.37790322723344105,0.45064291974629933,0.497624539,0,0,1,0,1,0
298,0.34009261827769965,0.8784782987422612,0.094364546,0,1,0,0,0,1
299,0.3747076521766908,0.820682999289331,0.144258085,0,1,0,0,0,1
300,0.47762308031445455,0.9137098027401301,0.060450247,0,1,0,0,1,0
301,0.4096472270380167,0.42079442910309917,0.527365285,1,0,0,0,1,0
302,0.391311244593633,0.4483053283859213,0.499643138,1,0,0,0,0,1
303,0.30749175808194185,0.6831408153368373,0.272192276,1,0,0,0,0,1
304,0.340781287911903,0.8743792937683794,0.097916403,0,1,0,0,1,0
305,0.3824267203895583,0.8197675741773557,0.144859561,0,1,0,0,0,1
306,0.26871107417675355,0.8357356394910758,0.134376428,0,0,0,1,0,1
307,0.33314393774796514,0.8645864831269959,0.106718033,0,1,0,0,1,0
308,0.45312065692786585,0.9132688692907637,0.061315996,0,1,0,0,0,1
309,0.4338243376693883,0.4266122522744489,0.520804427,0,0,1,0,0,1
310,0.2564604525340918,0.669566655794942,0.286832471,1,0,0,0,1,0
311,0.2642044627910489,0.8284523701950004,0.141008737,1,0,0,0,0,1
312,0.007867139505781662,0.9817502566299795,0.021667115,0,0,0,1,1,0
313,0.285160108169229,0.7073282717575349,0.250375368,1,0,0,0,0,1
314,0.556317939989864,0.44914897884974603,0.495629656,0,0,1,0,1,0
315,0.5876026613720461,0.6629375015440229,0.285206674,0,1,0,0,1,0
316,0.4669474691104726,0.41884442641952124,0.528093657,0,0,1,0,1,0
317,0.3230849886656255,0.7997663687489076,0.164545358,0,1,0,0,0,1
318,0.28977242699363914,0.7544439441719126,0.206759379,0,0,0,1,1,0
319,0.32061195443951784,0.4755094372018269,0.474129528,0,0,1,0,1,0
320,0.30075784071494605,0.6775896458169774,0.277641312,0,1,0,0,0,1
321,0.2685294297955819,0.7081123819999344,0.250261774,1,0,0,0,0,1
322,0.2929786069113025,0.6916541412139268,0.264719597,0,0,1,0,0,1
323,0.2653541763997128,0.8399493230578433,0.130774046,1,0,0,0,1,0
324,0.2841186673346795,0.7074314924611426,0.250317162,1,0,0,0,0,1
325,0.3348518560884809,0.532717750373221,0.416416399,0,1,0,0,0,1
326,0.0006086261194128695,0.9889543315438369,0.0161075,0,1,0,0,1,0
327,0.2574530470805795,0.7575093670707261,0.205165343,1,0,0,0,1,0
328,0.20927538846255955,0.838490933173035,0.134342378,0,1,0,0,0,1
329,0.32149824278634975,0.8440409692812239,0.125164071,0,0,1,0,0,1
330,0.27469609113818916,0.8191396880837041,0.148901495,0,1,0,0,1,0
331,0.29137116433813437,0.8095673554008187,0.156844145,0,1,0,0,1,0
332,0.33430074625305617,0.8399916504671548,0.128327822,0,1,0,0,0,1
333,0.5233524208694048,0.4252080143920416,0.52057593,0,0,1,0,1,0
334,0.4729447153581655,0.8745799944956315,0.094410873,0,1,0,0,0,1
335,0.316099118014746,0.7966399579710894,0.167587094,1,0,0,0,1,0
336,0.35314478470403987,0.8612158372796372,0.109052294,0,0,0,1,0,1
337,0.2605797642365545,0.8390021206934783,0.131794726,0,0,1,0,0,1
338,0.21941028368702709,0.8278477963733858,0.143347317,1,0,0,0,1,0
339,0.27217298217559704,0.6793858080268839,0.276985718,0,0,1,0,0,1
340,0.3240893114104224,0.8200831323358129,0.146332854,0,1,0,0,0,1
341,0.3100436267524279,0.7805728946645009,0.182286954,0,1,0,0,1,0
342,0.44366671419172676,0.4703647402008313,0.475956022,0,0,1,0,0,1
343,0.5154631782959392,0.5400342186010691,0.404925472,1,0,0,0,0,1
344,0.29603543913194663,0.794949670052328,0.169797426,0,1,0,0,0,1
345,0.44264134966786084,0.6332746296299028,0.315637458,0,0,1,0,0,1
346,0.24992800775496238,0.7699593168400273,0.194120286,1,0,0,0,0,1
347,0.25766104751339414,0.771127623548367,0.192756381,0,0,0,1,1,0
348,0.34218113718621423,0.8581836099023311,0.112048586,0,1,0,0,0,1
349,0.4066804025443054,0.8380729667565043,0.127961899,0,1,0,0,0,1
350,0.2989231541701204,0.7521841419638842,0.208501528,0,1,0,0,1,0
351,0.0018755173830932725,0.98447941163216,0.019758917,0,1,0,0,0,1
352,0.23250296796740488,0.8015631776052781,0.166278038,0,0,1,0,1,0
353,0.29460467645025235,0.7952946986193673,0.169537496,0,1,0,0,0,1
354,0.33394450403998244,0.6869798712406229,0.267717074,0,1,0,0,0,1
355,0.2485225147818988,0.7769355459174107,0.187845314,0,0,0,1,0,1
356,0.23804879798005185,0.8357827813924417,0.135535483,0,1,0,0,0,1
357,0.40775319288934275,0.694958888801593,0.258146786,0,1,0,0,0,1
358,0.2995911278933816,0.7762522892533589,0.186560669,0,1,0,0,0,1
359,0.2886097463641567,0.7921825407440685,0.172553658,0,0,0,1,0,1
360,0.33330542116872663,0.8806421454154938,0.092694883,0,0,1,0,0,1
361,0.2820793372548164,0.7949792290275035,0.170272083,0,1,0,0,1,0
362,0.4796377823131457,0.4192596091569274,0.52742283,0,0,1,0,0,1
363,0.4606713576328104,0.9137342763077714,0.060760345,0,1,0,0,1,0
364,0.5854554212196184,0.7024173394091824,0.248158309,0,1,0,0,1,0
365,0.3477439963595961,0.7077052565155851,0.247932822,1,0,0,0,0,1
366,0.3630121991818329,0.7159531681719831,0.23981595,0,1,0,0,0,1
